movie_id,title,tags
66,Absolute Power,amasterthiefcoincidentallyisrobbingahousewhereamurderinwhichthepresidentoftheunitedstatesisinvolvedoccursinfrontofhiseyes.heisforcedtorunyetmayholdevidencethatcouldconvictthepresident.apoliticalthrillerfromandstarringclinteastwoodandbasedonanovelbydavidbaldacci.crimedramathrillercorruptionassassinationwashingtond.c.rapewhitehouseusapresidentdaughtergovernmentsuspensesecretservicesecretserviceagentclinteastwoodgenehackmanedharrisclinteastwood
4421,G.I. Jane,afemalesenatorsucceedsinenrollingawomanintocombinedreconnaissanceteamtrainingwhereeveryoneexpectshertofail.actiondramapoemmiddleeasthelicoptersatellitenavysexismwararmysexualharassmentnavysealfeministsoldiercommandomentalhealthdrillinstructormilitaryu.s.militaryarmybasereconnaissancesexualdiscriminationdemimooreviggomortensenannebancroftridleyscott
2649,The Game,"inhonorofhisbirthday,sanfranciscobankernicholasvanorton,afinancialgeniusandacoldheartedloner,receivesanunusualpresentfromhisyoungerbrother,conrad--agiftcertificatetoplayauniquekindofgame.innearlyananosecond,nicholasfindshimselfconsumedbyadangeroussetofever-changingrules,unabletodistinguishwherethecharadeendsandrealitybegins.dramathrillermysterybrotherbrotherrelationshipbirthdaydangeroflifebirthdaypartysurprisingmichaeldouglasseanpenndeborahkaraungerdavidfincher"
588,Silent Hill,"theeerieanddesertedghosttownofsilenthilldrawsayoungmotherdesperatetofindacureforheronlychild'sillness.unabletoacceptthedoctor'sdiagnosisthatherdaughtershouldbepermanentlyinstitutionalizedforpsychiatriccare,rosefleeswithherchild,headingfortheabandonedtowninsearchofanswers–andignoringtheprotestsofherhusband.it'ssoonclearthisplaceisunlikeanywhereshe'severbeen.it'ssmotheredbyfog,inhabitedbyavarietyofstrangebeingsandperiodicallyovercomebyaliving'darkness'thatliterallytransformseverythingittouches.asrosesearchesforherlittlegirl,shebeginstolearnthehistoryofthestrangetownandrealizesthatherdaughterisjustapawninalargergame.horrormysterymonstermotherroleburningofwitchesfogsufferingdarknesssadismsupernaturalrevengesurrealismgoresurvivalgoodvsevilbloodanotherdimensiontorturecreatureviolencedemonwitchburningbasedonvideogamedismembermentreligiousfanaticghosttownsleepwalkingradhamitchellseanbeanlaurieholdenchristophegans"
10393,The Replacements,"maverickold-guardcoachjimmymcgintyishiredinthewakeofaplayers'striketohelpthewashingtonsentinelsadvancetotheplayoffs.butthatimpossibledreamhingesonwhetherhisreplacementscanhunkerdownanddothejob.so,mcgintydustsoffhissecretdossierofex-playerswhonevergotachance(orscreweduptheonetheyweregiven)andknitstogetherabad-dreamteamofguyswhojustmaygivethesentinelstheirtitleshot.comedyamericanfootballstrikesportcoachmisfitamericanfootballplayerkeanureevesgenehackmanbrookelangtonhowarddeutch"
71552,American Reunion,"thecharacterswemetalittlemorethanadecadeagoarereturningtoeastgreatfallsfortheirhigh-schoolreunion.inonelong-overdueweekend,theywilldiscoverwhathaschanged,whohasn’tandthattimeanddistancecan’tbreakthebondsoffriendship.itwassummer1999whenfoursmall-townmichiganboysbeganaquesttolosetheirvirginity.intheyearsthathavepassed,jimandmichellemarriedwhilekevinandvickysaidgoodbye.ozandheathergrewapart,butfinchstilllongsforstifler’smom.nowtheselifelongfriendshavecomehomeasadultstoreminisceabout–andgetinspiredby–thehormonalteenswholaunchedacomedylegend.comedywifehusbandrelationshipsequelfamilyreunionmasturbationscathighschoolreunionquittingajobmilfduringcreditsstingerjasonbiggsalysonhanniganseannwilliamscottjonhurwitzhaydenschlossberg"
9631,The Negotiator,"thepolicetrytoarrestexperthostagenegotiatordannyroman,whoinsistshe'sbeingframedforhispartner'smurderinwhathebelievesisanelaborateconspiracy.thinkingthere'sevidenceintheinternalaffairsofficesthatmightclearhim,hetakeseveryoneintheofficehostageanddemandsthatanotherwell-knownnegotiatorbebroughtintohandlethesituationandsecretlyinvestigatetheconspiracy.actionadventurecrimedramamysterythrillercorruptionhostagepensioninnocencepolicehostage-takingmurdersuspenseconspiracybulletwoundnegotiatorsamuell.jacksonkevinspaceydavidmorsef.garygray"
216282,Into the Storm,"thetownofsilvertonisinonedaydestroyedbytheunprecedentedpowerofaseriesoftornadoes.thepopulationisatthemercyoftheunpredictableanddeadlycyclones,whilehunterswarnthattheworstisyettocome.mostpeoplefindshelter,butsomejustgotothetornadoforthatone,uniqueshot.actionthrillertornadostudentfoundfootagedisastermovierichardarmitagesarahwaynecalliesmattwalshstevenquale"
306,Beverly Hills Cop III,"backinsunnysoutherncaliforniaandonthetrailoftwomurderers,axelfoleyagainteamsupwithlacopbillyrosewood.soon,theydiscoverthatanamusementparkisbeingusedasafrontforamassivecounterfeitingring–andit'srunbythesamegangthatshotbilly'sboss.actioncomedycrimedetectiveundercoversecuritycameracarouselinvestigationweaponsequelrescuecounterfeitshootoutdirtycopgunfightlosangelesexplosionviolencefootchaseframedcarchasesecretserviceamusementparkrollercoasterbeverlyhillsbuddycomedyeddiemurphyjudgereinholdhéctorelizondojohnlandis"
928,Gremlins 2: The New Batch,"youngsweetheartsbillyandkatemovetothebigapple,landjobsinahigh-techofficeparkandsoonreunitewiththefriendlyandlovablegizmo.butaseriesofaccidentscreatesawholenewgenerationofgremlins.thesituationworsenswhenthedevilishgreencreaturesinvadeatop-secretlaboratoryanddevelopgeneticallyalteredpowers,makingthemevenhardertodestroy!comedyhorrorfantasynewyorkmonsterskyscrapermutantrestauranthumananimalrelationshipmutationtvstationdyinganddeathwaterresearchstationfurbatcurrentelectricshockclevernessgremlincowardlinesszachgalliganphoebecatesjohngloverjoedante"
205587,The Judge,"asuccessfullawyerreturnstohishometownforhismother'sfuneralonlytodiscoverthathisestrangedfather,thetown'sjudge,issuspectedofmurder.dramafathersonrelationshipjudgelawyerrobertduvallrobertdowneyjr.verafarmigadaviddobkin"
6623,The Peacemaker,"whenatraincarryingatomicwarheadsmysteriouslycrashesintheformersovietunion,anuclearspecialistdiscoverstheaccidentisreallypartofaplottocoverupthetheftoftheweapons.assignedtohelpherrecoverthemissingbombsisacrackspecialforcescolonel.actionthrillerhelicopterterroristnuclearmissilebridgetraincrashtrainwomandirectorgeorgeclooneynicolekidmanmarceliureșmimileder"
1577,Resident Evil: Apocalypse,"asthecityislockeddownunderquarantine,alicejoinsasmallbandofelitesoldiers,enlistedtorescuethemissingdaughterofthecreatorofthemutatingt-virus.it'saheart-poundingraceagainsttimeasthegroupfacesoffagainsthordesofblood-thirstyzombies,stealthylickers,mutantcaninesandthemostsinisterfoeyet.horroractionsciencefictionmartialartsmutantdystopiarescueconspiracyevilcorporationzombiebasedonvideogamemillajovovichsiennaguilloryodedfehralexanderwitt"
9801,Bridget Jones: The Edge of Reason,"bridgetjonesisbecominguncomfortableinherrelationshipwithmarkdarcy.apartfromdiscoveringthathe'saconservativevoter,shehastodealwithanewboss,astrangecontractorandtheworstvacationofherlife.comedyromancelondonenglandlovesicknessthailandclumsyfellowtodropbrickcapturewomandirectorrenéezellwegerhughgrantcolinfirthbeebankidron"
2116,Out of Time,"mattleewhitlock,respectedchiefofpoliceinsmallbanyankey,florida,mustsolveaviciousdoublehomicidebeforehehimselffallsundersuspicion.mattleehastostayafewstepsaheadofhisownpoliceforceandeveryonehe'strustedinordertofindoutthetruth.thrillercrimedramamiamifloridadoublemurderdivorcedenzelwashingtonevamendessanaalathancarlfranklin"
9624,On Deadly Ground,"forresttaftisanenvironmentalagentwhoworksfortheaegisoilcompanyinalaska.aegisoil'scorruptceo,michaeljennings,isthekindofpersonwhodoesn'tcarewhetherornotoilspillsintotheoceanorontotheland,justaslongasit'smakingmoneyforhim.actionthrillerfightinuitpetrolcompanyalaskaenviromentalstevenseagalmichaelcainejoanchenstevenseagal"
14199,The Adventures of Sharkboy and Lavagirl,"everyonealwaysknewthatmaxhadawildimagination,butnoonebelievedthathiswildestcreations--aboyraisedbywatchfulgreatwhitesharksandagirlwiththeforceofavolcano--werereal.now,thesetwopint-sizedactionmasterswillshowmaxthatevenanordinarykidhaswhatittakestobeextraordinary.adventurefamilysciencefictionimaginaryfriendoutcasttaylorlautnertaylordooleycaydenboydrobertrodriguez"
1907,The Beach,"twenty-somethingrichardtravelstothailandandfindshimselfinpossessionofastrangemap.rumoursstatethatitleadstoasolitarybeachparadise,atropicalbliss-excitedandintrigued,hesetsouttofindit.dramaadventureromancethrillerhippieexoticislandbeachmapgroupdynamicssharkattackleaderthailandcommunitybackpackerdelusionmarijuanayouthsharkextramaritalaffairleonardodicaprioguillaumecanettildaswintondannyboyle"
4599,Raising Helen,"helenharrishasaglamorous,big-citylifeworkingforoneofnewyork'shottestmodelingagencies.butsuddenlyherfree-spiritedlifegetsturnedupsidedownwhenshemustchosebetweenthelifeshe'salwaysloved,andthenewlovesofherlife!dramacomedyromancenewyorkpastorworldoffasionlossofparentsmannequinfashiondesignerfamilyrelationshipskatehudsonjohncorbettjoancusackgarrymarshall"
22832,Ninja Assassin,"ninjaassassinfollowsraizo(rain),oneofthedeadliestassassinsintheworld.takenfromthestreetsasachild,hewastransformedintoatrainedkillerbytheozunuclan,asecretsocietywhoseveryexistenceisconsideredamyth.buthauntedbythemercilessexecutionofhisfriendbytheclan,raizobreaksfreefromthemandvanishes.nowhewaits,preparingtoexacthisrevenge.actioncrimethrillerassassinationassassinninjafighterrevengeninjaninjutsurainnaomieharrissungkangjamesmcteigue"
10390,For Love of the Game,"abaseballlegendalmostfinishedwithhisdistinguishedcareerattheageoffortyhasonelastchancetoprovewhoheis,whatheiscapableof,andwintheheartofthewomanhehaslovedforthepastfouryears.dramaromancebaseballtrainercareerlegendtrainingsportkevincostnerkellyprestonjohnc.reillysamraimi"
9879,Striptease,"bouncedfromherjob,eringrantneedsmoneyifshe'stohaveanychanceofwinningbackcustodyofherchild.but,eventually,shemustconfrontthenakedtruth:totakeonthesystem,she'llhavetotakeitalloff.erinstripstoconquer,butshefacesunintendedcircumstanceswhenahounddogofacongressmanzeroesinonherandsharpenstheshadytoolsathisfingertips,includingblackmailandmurder.dramathrillercrimeblackmailstripclubstripteasepoliceu.s.congressdemimooreburtreynoldsarmandassanteandrewbergman"
38579,Marmaduke,"whenphilanddebbiewinslowrelocatefromtheirnativekansastothesunnyclimesoforangecounty,theirbig-hearted,havoc-wreakinggreatdanegetsatasteofthedog'slife,california-style.familycomedyowenwilsonemmastonegeorgelopeztomdey"
44603,Hereafter,"asupernaturalthrillercenteredonthreepeople--ablue-collaramerican,afrenchjournalistandalondonschoolboy--whoaretouchedbydeathindifferentways.dramafantasymattdamonbrycedallashowardgeorgemclarenclinteastwood"
11892,Murder by Numbers,"tenacioushomicidedetectivecassiemayweatherandherstill-greenpartnerareworkingamurdercase,attemptingtoprofiletwomalevolentlybrilliantyoungmen:cold,calculatingkillerswhosedarksecretsmightexplaintheircrimes.crimedramathrillerdetectivesecretfbihomicideevidencenerdviceintellectualhighschoolpartnermurderrichforensicsandrabullockbenchaplinryangoslingbarbetschroeder"
9691,Assassins,"assassinrobertratharrivesatafuneraltokillaprominentmobster,onlytowitnessarivalhiredguncompletethejobforhim--withgrislyresults.horrifiedbythemurderofinnocentbystanders,rathdecidestotakeonelastjobandthenreturntocivilianlife.butfindinghiswayoutoftheworldofcontractkillinggrowsevermoredangerousasrathfallsforhisfemaletargetandbecomesamarkedmanhimself.actionadventurecrimethrillercompetitionassassinationciabankcatmexicanstandoffseattlehitmanmissionofmurderhiddencamerarivalryrescueshootoutpolicechasesniperriflesilencerdoublecrosscaribbeandetroitmichigansylvesterstalloneantoniobanderasjuliannemoorericharddonner"
1248,Hannibal Rising,"thestoryoftheearly,murderousrootsofthecannibalistickiller,hanniballecter–fromhishard-scrabblelithuanianchildhood,wherehewitnessestherepulsivelengthstowhichhungrysoldierswillgotosatiatethemselves,throughhissojourninfrance,whereasamedstudenthehoneshisappetiteforthekill.crimedramathrillerwinterpsychopathhorrorserialkillergaspardullielaaranthomasgonglipeterwebber"
12220,The Story of Us,benandkatiejordanareamarriedcouplewhogothroughhardtimesinfifteenyearsofmarriage.comedydramaromanceloveofone'slifetherapistpsychologyweddingrelationshipdivorcebrucewillismichellepfeifferrobreinerrobreiner
72710,The Host,"aparasiticaliensoulisinjectedintothebodyofmelaniestryder.insteadofcarryingoutherrace'smissionoftakingovertheearth,""wanda""(asshecomestobecalled)formsabondwithherhostandsetsouttoaidotherfreehumans.actionadventureromancesciencefictionthrillerbasedonnovelmassmurderdystopiagenocidealieninvasionduringcreditsstingerinterspeciesromancealienparasitessaoirseronandianekrugerjakeabelandrewniccol"
1255,The Host,"aparasiticaliensoulisinjectedintothebodyofmelaniestryder.insteadofcarryingoutherrace'smissionoftakingovertheearth,""wanda""(asshecomestobecalled)formsabondwithherhostandsetsouttoaidotherfreehumans.actionadventureromancesciencefictionthrillerbasedonnovelmassmurderdystopiagenocidealieninvasionduringcreditsstingerinterspeciesromancealienparasitessongkang-hoparkhae-ilbaedoonabongjoon-ho"
10782,Basic,adeaagentinvestigatesthedisappearanceofalegendaryarmyrangerdrillsergeantandseveralofhiscadetsduringatrainingexercisegoneseverelyawry.actiondramamysterythrillercrimedrugaddictionmilitarycourtpanamamilitaryservicecourtrangersupremecourtlagermilitarycrimejohntravoltaconnienielsensamuell.jacksonjohnmctiernan
9573,Blood Work,"stillrecoveringfromahearttransplant,aretiredfbiprofilerreturnstoservicewhenhisownbloodanalysisofferscluestotheidentityofaserialkiller.crimedramamysterythrillerhouseboatheartinvestigationpoliceex-copsuspensehearttransplantfbiprofilerclinteastwoodjeffdanielsanjelicahustonclinteastwood"
4959,The International,"aninterpolagentandanattorneyaredeterminedtobringoneoftheworld'smostpowerfulbankstojustice.uncoveringmoneylaundering,armstrading,andconspiracytodestabilizeworldgovernments,theirinvestigationtakesthemfromberlin,milan,newyorkandistanbul.findingthemselvesinachaseacrosstheglobe,theirrelentlesstenacityputstheirownlivesatrisk.dramathrillercrimeduringcreditsstingercliveowennaomiwattsarminmueller-stahltomtykwer"
10061,Escape from L.A.,"thistime,acataclysmictemblorhitslosangeles,turningitintoanisland.thepresidentviewsthequakeasasignfromabove,expelslosangelesfromthecountryandmakesitapenalcolonyforthosefoundguiltyofmoralcrimes.whenhisdaughter,partofaresistancemovement,stealsthecontrolunitforadoomsdayweapon,snakeagaingetstappedtosavetheday.actionadventuresciencefictionthrillerprisonusapresidentearthquakedystopiaattempttoescapelosangelesreluctantherokurtrussellstacykeachstevebuscemijohncarpenter"
10386,The Iron Giant,"inthesmalltownofrockwell,maineinoctober1957,agiantmetalmachinebefriendsanine-year-oldboyandultimatelyfindsitshumanitybyunselfishlysavingpeoplefromtheirownfearsandprejudices.adventureanimationfamilyfantasysciencefictioncoldwarfriendshipgiantrobotsittingonatoiletfearofunknown1950slaxativeelimarienthaljenniferanistonvindieselbradbird"
421,The Life Aquatic with Steve Zissou,wesanderson’sincisivequirkycomedybuildupstarscomplexcharacterslikein‘theroyaltenenbaums’withbillmurrayonintheleadingrole.anoceanadventuredocumentaryfilmmakerzissouisputinallimaginablelifesituationsandatoughlifecrisisasheattemptstomakeanewfilmaboutcapturingthecreaturethatcausedhimpain.adventurecomedydramaoceanfilmmakinglossofmothercynicredcapshipbillmurrayanjelicahustoncateblanchettwesanderson
316152,Free State of Jones,"in1863,mississippifarmernewtknightservesasamedicfortheconfederatearmy.opposedtoslavery,knightwouldratherhelpthewoundedthanfighttheunion.afterhisnephewdiesinbattle,newtreturnshometojonescountytosafeguardhisfamilybutissoonbrandedanoutlawdeserter.forcedtoflee,hefindsrefugewithagroupofrunawayslaveshidingoutintheswamps.forginganalliancewiththeslavesandotherfarmers,knightleadsarebellionthatwouldforeverchangehistory.waractiondramahistorythrillerslaveryamericancivilwarmatthewmcconaugheygugumbatha-rawmahershalaaligaryross"
11615,The Life of David Gale,amanagainstcapitalpunishmentisaccusedofmurderingafellowactivistandissenttodeathrow.dramathrillercrimeprisonjournalisttexasprofessordeathpenaltydeathrowinterviewmurderreporterinterninnocentactivistkevinspaceykatewinsletlauralinneyalanparker
13498,Man of the House,texasrangerrolandsharpisassignedtoprotecttheonlywitnessestothemurderofakeyfigureintheprosecutionofadrugkingpin--agroupofuniversityoftexascheerleaders.sharpmustnowgoundercoverasanassistantcheerleadingcoachandmoveinwiththeyoungwomen.comedyactiontommyleejonescedrictheentertainerchristinamilianstephenherek
241554,Run All Night,"brooklynmobsterandprolifichitmanjimmyconlonhasseenbetterdays.longtimebestfriendofamobboss,jimmyishauntedbythesinsofhispast—aswellasadoggedpolicedetectivewho’sbeenonestepbehindjimmyfor30years.butwhenjimmy’sestrangedsonbecomesatarget,jimmymustmakeachoicebetweenthecrimefamilyhechoseandtherealfamilyheabandonedlongago.now,withnowheresafetoturn,jimmyhasjustonenighttofigureoutexactlywherehisloyaltieslieandtoseeifhecanfinallymakethingsright.actioncrimedramamysterythrillerhitmanrevengemurderontherunmobsterliamneesonedharrisjoelkinnamanjaumecollet-serra"
2252,Eastern Promises,arussianteenagerlivinginlondonwhodiesduringchildbirthleavescluestoamidwifeinherjournalthatcouldtieherchildtoarapeinvolvingaviolentrussianmobfamily.thrillercrimemysterylondonenglandgaymalenudityfemalenudityfathersonrelationshipsexjealousyunderworldundercoverhitmanrussiandiaryhumantraffickingmidwifemurdermotherdaughterrelationshiporphangangstermotorcyclebathhousenaomiwattsviggomortensenvincentcasseldavidcronenberg
11968,Into the Blue,"whentheytakesomefriendsonanextremesportadventure,thelastthingjaredandsamexpecttoseebelowtheshark-infestedwatersisalegendarypirateshiprumoredtocontainmillionsofdollarsingold.buttheirgoodfortuneisshort-lived,asaruthlessgangofcriminalsgetswordofwhattheyhaveuncovered.actionthrilleradventurecrimedivingcocaineshipwrecksailingairplanewrackpaulwalkerjessicaalbascottcaanjohnstockwell"
10047,The Messenger: The Story of Joan of Arc,in1429ateenagegirlfromaremotefrenchvillagestoodbeforeherkingwithamessagesheclaimedcamefromgod;thatshewoulddefeattheworld'sgreatestarmyandliberatehercountryfromitspoliticalandreligiousturmoil.followinghermissiontoreclaimgod'sdimishedkingdom-throughheramazingvictoriesuntilherviolentanduntimelydeath.adventuredramaactionhistorywarschizophreniafrancerapesiegebiographyorléanscharlesvii.falsehistoryjoanofarcreligiousdelusionsmillajovovichdustinhoffmanfayedunawaylucbesson
38319,Your Highness,"afantasymovieaboutanarrogant,lazyprinceandhismoreheroicbrotherwhomustcompleteaquestinordertosavetheirfather'skingdom.comedykidnappingtraitorvirginprinceprincessrevengeminotaurknightdragonweddingkingswordandsorcerydannymcbridejamesfranconatalieportmandavidgordongreen"
69668,Dream House,"publisher,willatentonquitsalucrativejobinnewyorktorelocatehiswife,libbyandtheirdaughterstoaquainttowninnewengland.however,astheysettleintotheirhometheatentonsdiscoverthatawomanandherchildrenweremurderedthere,andthesurvivinghusbandisthetown'sprimesuspect.withhelpfromaneighborwhowasclosetothemurderedfamily,willpiecestogetherahorrifyingchainofevents.dramathrillermysteryhousefireextensionladderlastdayonjobdanielcraignaomiwattsrachelweiszjimsheridan"
9770,Mad City,amisguidedmuseumguardwholoseshisjobandthentriestogetitbackatgunpointisthrownintothefierceworldofratings-driventvgonemad.actiondramathrillerjournalistmuseumhostagedramaindependentfilmjohntravoltadustinhoffmanmiakirshnercosta-gavras
11212,Baby's Day Out,"babybinkcouldn'taskformore;hehasadoring(ifsomewhatsickly-sweet)parents,helivesinahugemansion,andhe'sjustabouttoappearinthesocialpagesofthepaper.unfortunately,noteveryoneintheworldisasniceasbabybink'sparents;especiallythethreeenterprisingkidnaperswhopretendtobephotographersfromthenewspaper.successfullykidnapingbabybink,theyhaveahardertimekeepingholdoftherascal,whonotonlykeepsonestepaheadofthem,butseemstobemorethanalittlebitsmarterthanthethreebumblingcriminals.actionadventurecomedyfamilybabyhoodlumlostchildjoemantegnalaraflynnboylejoepantolianopatrickreadjohnson"
10533,The Scarlet Letter,"setinpuritanicalbostoninthemid1600s,thestoryofseamstresshesterprynne,whoisoutcastaftershebecomespregnantbyarespectedreverend.sherefusestodivulgethenameofthefather,is""convicted""ofadulteryandforcedtowearascarlet""a""untilanindianattackunitesthepuritansandleadstoareevaluationoftheirlawsandmorals.dramahistoryromancebasedonnovelburningofwitchespuritanpregnancyperioddramaextramaritalaffairdemimooregaryoldmanrobertduvallrolandjoffé"
38363,Fair Game,"wifeandmothervalerieplame(naomiwatts)hasadoublelifeasaciaoperative,hidinghervocationfromfamilyandfriends.herhusband,josephwilson(seanpenn),writesacontroversialarticleinthenewyorktimes,refutingstoriesaboutthesaleofenricheduraniumtoiraq,thenvalerie'ssecretworkandidentityisleakedtothepress.withhercoverblownandotherpeopleendangered,valerie'scareerandpersonallifebegintounravel.dramathrillercianuclearscientistiraqpoliticianduringcreditsstingernaomiwattsseanpenntyburrelldougliman"
9923,Domino,"thedaughterofactor,laurenceharveyturnsawayfromhercareerasafordmodeltobecomeabountyhunter.actioncrimebountyhunterfbiweaponspectaclekeiraknightleymickeyrourkeedgarramíreztonyscott"
11863,Jade,"someonedoesanastyhatchetjobonasanfransiscobignoiseandtheassistantd.a.takeschargeoftheinvestigation.throughawebofblackmailandprostitutioninvolvingthegovernor,anoldloverofthelawmanemergesasaprimesuspectandhehastodealwithhispersonalfeelingsaswellasthecase.actionthrillermysteryromancecallgirlsanfranciscoinvestigationmurderdavidcarusolindafiorentinochazzpalminteriwilliamfriedkin"
18501,Gamer,"mind-controltechnologyhastakensocietybyastorm,amultiplayeron-linegamecalled""slayers""allowsplayerstocontrolhumanprisonersinmass-scale.simon(lerman)controlskable(butler),theonlinechampionofthegame.kable'sultimatechallengebecomesregaininghisidentityandindependencebydefeatingthegame'smastermind(hall).actionthrillersciencefictiondystopiamindcontrolgunbattlewrongfulimprisonmentdystopicfuturewrongfulconvictiononlinegaminggerardbutlermichaelc.hallloganlermanbriantaylormarkneveldine"
109491,Beautiful Creatures,"ethanwatejustwantstogettoknowlenaduchannesbetter,butunbeknownsttohim,lenahasstrangepowers.aslena's16thbirthdayapproachesshemightdecideherfate,tobegoodorevil.achoicewhichwillimpactherrelationshipforever.fantasydramaromancecivilwarsouthernusamagiclightdarkclassprejudicecastersbasedonyoungadultnovelaldenehrenreichaliceenglertjeremyironsrichardlagravenese"
9275,Death to Smoochy,"tellsthestoryofrainbowrandolph,thecorrupt,costumedstarofapopularchildren'stvshow,whoisfiredoverabriberyscandalandreplacedbysqueaky-cleansmoochy,apuffyfusciarhinoceros.assmoochycatapultstofame-scoringhitratingsandtheaffectionsofanetworkexecutive-randolphmakestheunsuspectingrhinothetargetofhisnumerousoutrageousattemptstoexactrevengeandreclaimhisstatusasamerica'ssweetheart.comedycrimedramathrillercorruptionmoderatortvshowsuccessirishmobduringcreditsstingerrobinwilliamscatherinekeeneredwardnortondannydevito"
329833,Zoolander 2,derekandhanselaremodellingagainwhenanopposingcompanyattemptstotakethemoutfromthebusiness.comedystupiditysequelfashionmalemodelfashionmodelmodelingbenstillerowenwilsonwillferrellbenstiller
12634,The Big Bounce,"asmall-timeconartistandahawaiianrealestatedeveloper'smischievous,enterprisingmistressteamupforapotential$200,000score.comedycrimehotelrobberybasedonnoveljudgehawaiiblackmailseductionyachtwaterfalldelinquencysafestolenmoneydeceptionskinnydippingcellphonedoublecrossbeachhouseelmoreleonardschemingyellowbikiniowenwilsonmorganfreemangarysinisegeorgearmitage"
10416,What Planet Are You From?,"ahighly-evolvedplanet,whosedenizensfeelnoemotionandreproducebycloning,planstotakeoverearthfromtheinsidebysendinganoperative,fashionedwithahumming,mechanicalpenis,toimpregnateanearthlingandstayuntilthebirth.thealien,haroldanderson,goestophoenixasabankerandsetstoworkfindingamate.hisapproachestowomenareinept,andthehummingphallusdoesn'thelp,butontheadviceofabankingcolleague,hecruisesanaameeting,meetssusan,andsomehowconvinceshertomarry.theclockstartstotick:willsheconceive,haveababy,andloseharold(andthechild)tohisplanetbeforehediscoversemotionandstartstocare?comedydramaromancesciencefictionnoisesalienlife-formerectionneuefraualienreproductiongarryshandlingannettebeningjohngoodmanmikenichols"
47327,Drive Angry,"miltonisahardenedfelonwhohasbrokenoutofhell,intentonfindingtheviciouscultwhobrutallymurderedhisdaughterandkidnappedherbaby.hejoinsforceswithpiper,asexy,tough-as-nailswaitresswitha69charger,who'salsoseekingredemptionofherown.caughtinadeadlyraceagainsttime,miltonhasthreedaystoavoidcapture,avengehisdaughter'sdeath,andsaveherbabybeforeshe'smercilesslysacrificedbythecult.fantasythrilleractioncrimebonecarexplosionpremaritalsexsataniccultdriver'slicensefingergunbackhandslapcarjumpmanpunchingawomanmagictricknicolascageamberheardwilliamfichtnerpatricklussier"
15268,Street Fighter: The Legend of Chun-Li,"whenateenager,chun-liwitnessesthekidnappingofherfatherbywealthycrimelordm.bison.whenshegrowsup,shegoesintoaquestforvengeanceandbecomesthefamouscrime-fighterofthestreetfighteruniverse.actionadventuresciencefictionthrillermartialartsrevengestreetfighterbasedonvideogamekristinkreukchriskleinnealmcdonoughandrzejbartkowiak"
10796,The One,asheriff'sdeputyfightsanalternateuniverseversionofhimselfwhogrowsstrongerwitheachalternateselfhekills.actionsciencefictionthrillerdualidentityjetlijasonstathamcarlaguginojameswong
9548,The Adventures of Ford Fairlane,"ford""mr.rockn'rolldetective""fairlaneisexperiencingproblems,andit'snotwiththeoppositesex.oneofthemisthatalltherockstarspayhimwithdrumsticks,koalabears,foodprocessorsandbicycleshorts.anotheroneofthemisthatallhisemployersthatwanthimtofindagirlnamedzuzupetalsgetkilled.whydidn'thebecomeafisherman'sdetectiveinstead?actioncomedythrillercrimemysteryrockandrollshowbusinessrockstarheavymetalmurderprivatedetectiveandrewdiceclaywaynenewtonpriscillapresleyrennyharlin"
18947,The Boat That Rocked,"theboatthatrockedisanensemblecomedy,wheretheromanceisbetweentheyoungpeopleofthe60s,andpopmusic.it'saboutabandofdjsthatcaptivatebritain,playingthemusicthatdefinesagenerationandstandinguptoagovernmentthatwantedcontrolofpopularcultureviathebritishbroadcastingcorporation.looselybasedontheeventsinbritaininthe60'swhenthelabourgovernmentofharoldwilson,wantedtobringthepiratestationsundercontrol,enoughtoseethepassageofthemarinebroadcastingoffencesacton15august1967dramacomedygreatbritainmusicalrockpirateradioswinging60stomsturridgephilipseymourhoffmanrhysifansrichardcurtis"
1900,Traffic,"anexplorationoftheunitedstatesofamerica'swarondrugsfrommultipleperspectives.forthenewheadoftheofficeofnationaldrugcontrolpolicy,thewarbecomespersonalwhenhediscovershiswell-educateddaughterisabusingcocainewithintheircomfortablesuburbanhome.inmexico,aflawed,butnoblepolicemanagreestotestifyagainstapowerfulgeneralinleaguewithacartel,andinsandiego,adrugkingpin'sshelteredtrophywifemustlearnherhusband'sruthlessbusinessafterheisarrested,endangeringherluxuriouslifestyle.thrillerdramacrimeusawarondrugsdrugtrafficdrugdealerdrugsmuggleaddictedpoliceoperationunitedstates–mexicobarrieraddictiondruglordmichaeldouglasbeniciodeltorojacobvargasstevensoderbergh"
89,Indiana Jones and the Last Crusade,"whendr.henryjonessr.suddenlygoesmissingwhilepursuingtheholygrail,eminentarchaeologistindianamustteamupwithmarcusbrody,sallahandelsaschneidertofollowinhisfather'sfootstepsandstopthenazisfromrecoveringthepowerofeternallife.adventureactionsavingtheworldveniceholygraillibraryriddlefathersonrelationshipwhiptreasurenazisentrapmentcrusadertreasurehuntescapepanzerorderofthetemplarsarchaeologistindianajonesarcheology harrisonfordseanconnerydenholmelliottstevenspielberg"
96724,Anna Karenina,"trappedinalovelessmarriage,aristocratannakareninaentersintoalife-changingaffairwiththeaffluentcountvronsky.dramaromancebasedonnovelst.petersburgrussiahighsocietyimperialrussiatragicdeath19thcenturykeiraknightleyjudelawaarontaylor-johnsonjoewright"
